B1_raw,B2_raw,B3_raw,B4_raw,B5_raw,B6_raw,B7_raw,B8_raw,B9_raw,B10_raw,B11_raw,B1_rad,B2_rad,B3_rad,B4_rad,B5_rad,B6_rad,B7_rad,B8_rad,B9_rad,B10_rad,B11_rad,B1_toa,B2_toa,B3_toa,B4_toa,B5_toa,B6_toa,B7_toa,B8_toa,B9_toa,B10_toa,B11_toa,DateTimeStamp,B1_sr,B2_sr,B3_sr,B4_sr,B5_sr,B6_sr,B7_sr,B10_sr,B11_sr
10313,9282,8372,7655,9450,8881,7098,8081,5030,26499,24094,65.48072814941406,54.04132461547852,39.21397399902344,26.039051055908203,26.70764541625977,5.792960166931152,1.0554211139678955,34.19422149658203,0.07039754092693329,8.955965995788574,8.152215003967285,0.11689496785402298,0.09421122819185256,0.074189692735672,0.058414481580257416,0.09790751338005066,0.08538854867219925,0.0461595393717289,0.06778720021247864,0.000660046236589551,295.4186706542969,293.38018798828125,2019-05-08,260,301,470,425,1015,916,514,2955,2934
10313,9282,8372,7655,9450,8881,7098,8081,5030,26499,24094,65.48072814941406,54.04132461547852,39.21397399902344,26.039051055908203,26.70764541625977,5.792960166931152,1.0554211139678955,34.19422149658203,0.07039754092693329,8.955965995788574,8.152215003967285,0.11689496785402298,0.09421122819185256,0.074189692735672,0.058414481580257416,0.09790751338005066,0.08538854867219925,0.0461595393717289,0.06778720021247864,0.000660046236589551,295.4186706542969,293.38018798828125,2019-05-08,268,305,452,415,916,877,495,2954,2934
10830,9899,9047,8440,10256,9649,7843,8833,5399,24729,22409,72.6642837524414,62.52363967895508,47.59468078613281,34.117626190185554,31.90047264099121,7.017360210418701,1.4463579654693604,43.019981384277344,0.9464173316955566,8.364432334899902,7.589087963104247,0.13616864383220673,0.11442369967699052,0.09452392905950546,0.0803465023636818,0.12276198714971542,0.10858456790447236,0.06640265136957169,0.08952562510967255,0.00931925605982542,291.02093505859375,288.4189147949219,2017-04-16,365,443,639,615,1150,1112,707,2910,2884
10830,9899,9047,8440,10256,9649,7843,8833,5399,24729,22409,72.6642837524414,62.52363967895508,47.59468078613281,34.117626190185554,31.90047264099121,7.017360210418701,1.4463579654693604,43.019981384277344,0.9464173316955566,8.364432334899902,7.589087963104247,0.13616864383220673,0.11442369967699052,0.09452392905950546,0.0803465023636818,0.12276198714971542,0.10858456790447236,0.06640265136957169,0.08952562510967255,0.00931925605982542,291.02093505859375,288.4189147949219,2017-04-16,346,427,623,608,1084,1043,662,2909,2883
10836,9900,9027,8440,10005,9368,7644,8787,5396,24695,22384,72.73907470703125,62.53641128540039,47.35947036743164,34.117626190185554,30.37707901000977,6.593218803405763,1.345118761062622,42.503684997558594,0.9393013119697572,8.353069305419924,7.580733299255371,0.13512662053108215,0.11345449835062027,0.09324107319116592,0.07964968681335449,0.1158856675028801,0.10113658010959624,0.06121911853551865,0.08768411725759506,0.009168971329927444,290.93475341796875,288.3438415527344,2017-04-16,365,443,639,615,1150,1112,707,2910,2884
10836,9900,9027,8440,10005,9368,7644,8787,5396,24695,22384,72.73907470703125,62.53641128540039,47.35947036743164,34.117626190185554,30.37707901000977,6.593218803405763,1.345118761062622,42.503684997558594,0.9393013119697572,8.353069305419924,7.580733299255371,0.13512662053108215,0.11345449835062027,0.09324107319116592,0.07964968681335449,0.1158856675028801,0.10113658010959624,0.06121911853551865,0.08768411725759506,0.009168971329927444,290.93475341796875,288.3438415527344,2017-04-16,346,427,623,608,1084,1043,662,2909,2883
10895,10221,9175,8905,9189,7242,6964,9093,5842,17404,16641,76.55097961425781,69.42823028564453,51.15989685058594,40.34858322143555,26.48915100097656,3.5257892608642583,1.0410183668136597,47.87005996704102,2.08108901977539,5.916417121887207,5.661422252655028,0.24383020401000974,0.2159520834684372,0.17268720269203186,0.16151940822601318,0.17326627671718595,0.09273406118154526,0.081235371530056,0.1692955046892166,0.03482697159051895,270.5692749023437,269.69796752929693,2015-01-05,1707,1644,1560,1520,1651,943,857,2706,2697
10895,10221,9175,8905,9189,7242,6964,9093,5842,17404,16641,76.55097961425781,69.42823028564453,51.15989685058594,40.34858322143555,26.48915100097656,3.5257892608642583,1.0410183668136597,47.87005996704102,2.08108901977539,5.916417121887207,5.661422252655028,0.24383020401000974,0.2159520834684372,0.17268720269203186,0.16151940822601318,0.17326627671718595,0.09273406118154526,0.081235371530056,0.1692955046892166,0.03482697159051895,270.5692749023437,269.69796752929693,2015-01-05,1728,1666,1539,1514,1645,930,854,2707,2697
10907,10251,9146,8894,9171,7212,6943,9083,5826,17433,16643,76.7068099975586,69.82717132568361,50.80453109741211,40.23492050170898,26.375328063964844,3.47861123085022,1.029887318611145,47.75310897827149,2.041546583175659,5.9261088371276855,5.66209077835083,0.2354067265987396,0.20926371216773987,0.16522707045078278,0.1551843285560608,0.16622337698936462,0.08815298229455948,0.07743275165557861,0.16271637380123138,0.03291787952184677,270.6593017578125,269.70504760742193,2015-01-05,1707,1644,1560,1520,1651,943,857,2706,2697
10907,10251,9146,8894,9171,7212,6943,9083,5826,17433,16643,76.7068099975586,69.82717132568361,50.80453109741211,40.23492050170898,26.375328063964844,3.47861123085022,1.029887318611145,47.75310897827149,2.041546583175659,5.9261088371276855,5.66209077835083,0.2354067265987396,0.20926371216773987,0.16522707045078278,0.1551843285560608,0.16622337698936462,0.08815298229455948,0.07743275165557861,0.16271637380123138,0.03291787952184677,270.6593017578125,269.70504760742193,2015-01-05,1728,1666,1539,1514,1645,930,854,2707,2697
10856,10008,9277,8738,10258,8931,7561,9156,5032,24963,23156,72.87956237792969,63.8144645690918,50.22469711303711,37.015281677246094,31.86261749267578,5.923976421356201,1.3008244037628174,46.57745361328125,0.07582531869411469,8.442634582519531,7.838735580444336,0.13558350503444672,0.1159498319029808,0.09902504086494446,0.08654561638832092,0.12173806130886078,0.09101413190364838,0.05929462984204292,0.09622354060411452,0.0007408888777717947,291.6123352050781,290.6420593261719,2018-04-19,355,463,696,690,1142,931,629,2916,2906
10856,10008,9277,8738,10258,8931,7561,9156,5032,24963,23156,72.87956237792969,63.8144645690918,50.22469711303711,37.015281677246094,31.86261749267578,5.923976421356201,1.3008244037628174,46.57745361328125,0.07582531869411469,8.442634582519531,7.838735580444336,0.13558350503444672,0.1159498319029808,0.09902504086494446,0.08654561638832092,0.12173806130886078,0.09101413190364838,0.05929462984204292,0.09622354060411452,0.0007408888777717947,291.6123352050781,290.6420593261719,2018-04-19,426,514,716,713,1085,873,597,2915,2906
10867,10023,9287,8770,9995,8689,7422,9130,5033,24922,23138,73.01646423339844,64.00562286376953,50.34212875366211,37.33216857910156,30.26889991760254,5.559282779693604,1.2302207946777344,46.28608322143555,0.07819361984729767,8.428933143615723,7.832719802856445,0.13472628593444824,0.11534518003463745,0.09844411164522172,0.08657202869653703,0.11470220237970352,0.08471199870109558,0.05561736226081848,0.09483885765075684,0.0007577877258881928,291.5089416503906,290.58892822265625,2018-04-19,355,463,696,690,1142,931,629,2916,2906
10867,10023,9287,8770,9995,8689,7422,9130,5033,24922,23138,73.01646423339844,64.00562286376953,50.34212875366211,37.33216857910156,30.26889991760254,5.559282779693604,1.2302207946777344,46.28608322143555,0.07819361984729767,8.428933143615723,7.832719802856445,0.13472628593444824,0.11534518003463745,0.09844411164522172,0.08657202869653703,0.11470220237970352,0.08471199870109558,0.05561736226081848,0.09483885765075684,0.0007577877258881928,291.5089416503906,290.58892822265625,2018-04-19,426,514,716,713,1085,873,597,2915,2906
11324,10289,9191,8356,9813,8479,6948,8937,5278,25853,22938,77.46481323242188,66.34147644042969,48.43966674804688,32.70838165283203,28.706308364868164,5.160600662231445,0.9738931655883788,43.42422866821289,0.648148238658905,8.740073204040527,7.765880107879639,0.14500826597213745,0.12127589434385301,0.09609893709421158,0.07695252448320389,0.11036129295825957,0.07977288961410522,0.0446673147380352,0.09027475863695143,0.006374489516019821,293.83343505859375,289.9972839355469,2015-08-17,617,623,706,623,1043,814,478,2938,2900
11324,10289,9191,8356,9813,8479,6948,8937,5278,25853,22938,77.46481323242188,66.34147644042969,48.43966674804688,32.70838165283203,28.706308364868164,5.160600662231445,0.9738931655883788,43.42422866821289,0.648148238658905,8.740073204040527,7.765880107879639,0.14500826597213745,0.12127589434385301,0.09609893709421158,0.07695252448320389,0.11036129295825957,0.07977288961410522,0.0446673147380352,0.09027475863695143,0.006374489516019821,293.83343505859375,289.9972839355469,2015-08-17,312,396,588,513,959,768,462,2938,2900
11330,10293,9201,8360,9690,8314,6868,8958,5275,25822,22926,77.53829193115234,66.39163970947266,48.55524826049805,32.747360229492195,27.972686767578125,4.915846347808838,0.9338979721069336,43.65585708618164,0.6411552429199219,8.72971248626709,7.761869430541992,0.14413370192050934,0.12052127718925475,0.09565650671720503,0.07650698721408844,0.10679100453853607,0.0754595696926117,0.042534239590168,0.09012340754270554,0.00626172823831439,293.7568054199219,289.9617004394531,2015-08-17,617,623,706,623,1043,814,478,2938,2900
11330,10293,9201,8360,9690,8314,6868,8958,5275,25822,22926,77.53829193115234,66.39163970947266,48.55524826049805,32.747360229492195,27.972686767578125,4.915846347808838,0.9338979721069336,43.65585708618164,0.6411552429199219,8.72971248626709,7.761869430541992,0.14413370192050934,0.12052127718925475,0.09565650671720503,0.07650698721408844,0.10679100453853607,0.0754595696926117,0.042534239590168,0.09012340754270554,0.00626172823831439,293.7568054199219,289.9617004394531,2015-08-17,312,396,588,513,959,768,462,2938,2900
11615,10892,9978,9659,10695,7927,7375,9851,6175,16762,16329,85.20333099365234,77.71038055419922,60.49560928344727,47.74325180053711,35.716033935546875,4.56538200378418,1.2484936714172363,56.25986099243164,2.8802623748779297,5.701860427856445,5.557151794433594,0.2390870153903961,0.212955504655838,0.17992065846920013,0.16839098930358887,0.20583531260490415,0.10579103231430054,0.08584000915288925,0.17533047497272491,0.04246820881962776,268.55270385742193,268.58981323242193,2016-11-23,1805,1730,1715,1661,2059,1116,942,2686,2686
11615,10892,9978,9659,10695,7927,7375,9851,6175,16762,16329,85.20333099365234,77.71038055419922,60.49560928344727,47.74325180053711,35.716033935546875,4.56538200378418,1.2484936714172363,56.25986099243164,2.8802623748779297,5.701860427856445,5.557151794433594,0.2390870153903961,0.212955504655838,0.17992065846920013,0.16839098930358887,0.20583531260490415,0.10579103231430054,0.08584000915288925,0.17533047497272491,0.04246820881962776,268.55270385742193,268.58981323242193,2016-11-23,1793,1722,1710,1652,2112,1138,952,2686,2687
11609,10887,9971,9642,10837,7985,7406,9818,6182,16792,16351,85.12605285644531,77.64444732666016,60.41053771972656,47.56904602050781,36.60659790039063,4.655844688415527,1.2647900581359863,55.87712860107422,2.8974201679229736,5.711886405944824,5.564504623413086,0.24711540341377256,0.22011928260326385,0.18586936593055725,0.17356781661510468,0.2182497531175613,0.11161135882139206,0.08996211737394333,0.18014858663082126,0.04419584944844246,268.64791870117193,268.6683349609375,2016-11-23,1805,1730,1715,1661,2059,1116,942,2686,2686
11609,10887,9971,9642,10837,7985,7406,9818,6182,16792,16351,85.12605285644531,77.64444732666016,60.41053771972656,47.56904602050781,36.60659790039063,4.655844688415527,1.2647900581359863,55.87712860107422,2.8974201679229736,5.711886405944824,5.564504623413086,0.24711540341377256,0.22011928260326385,0.18586936593055725,0.17356781661510468,0.2182497531175613,0.11161135882139206,0.08996211737394333,0.18014858663082126,0.04419584944844246,268.64791870117193,268.6683349609375,2016-11-23,1793,1722,1710,1652,2112,1138,952,2686,2687
11167,10221,9342,8603,11982,8712,6988,8930,5022,26961,23822,74.90850067138672,64.94354248046875,49.77474975585938,34.82566070556641,41.2984619140625,5.460302352905273,0.9856703877449036,42.98990249633789,0.05074755847454071,9.110366821289062,8.061312675476074,0.13356368243694305,0.1130754053592682,0.094038188457489,0.07803307473659515,0.15121479332447052,0.08039376884698868,0.043055713176727295,0.08511517196893692,0.00047646739403717214,296.5390930175781,292.59210205078125,2017-07-05,436,500,667,622,1461,825,469,2965,2926
11167,10221,9342,8603,11982,8712,6988,8930,5022,26961,23822,74.90850067138672,64.94354248046875,49.77474975585938,34.82566070556641,41.2984619140625,5.460302352905273,0.9856703877449036,42.98990249633789,0.05074755847454071,9.110366821289062,8.061312675476074,0.13356368243694305,0.1130754053592682,0.094038188457489,0.07803307473659515,0.15121479332447052,0.08039376884698868,0.043055713176727295,0.08511517196893692,0.00047646739403717214,296.5390930175781,292.59210205078125,2017-07-05,342,438,638,594,1479,875,490,2966,2926
11152,10217,9338,8582,12098,8931,7069,8937,5023,26983,23833,74.7262954711914,64.89378356933594,49.72889709472656,34.622676849365234,41.98460006713867,5.782451152801514,1.0258309841156006,43.06647491455078,0.053059257566928864,9.117718696594238,8.06498908996582,0.1335747092962265,0.11327360570430756,0.0941884070634842,0.07777382433414459,0.15411463379859924,0.08535145223140718,0.04492295905947685,0.08548173308372498,0.00049938092706725,296.5921630859375,292.62408447265625,2017-07-05,436,500,667,622,1461,825,469,2965,2926
11152,10217,9338,8582,12098,8931,7069,8937,5023,26983,23833,74.7262954711914,64.89378356933594,49.72889709472656,34.622676849365234,41.98460006713867,5.782451152801514,1.0258309841156006,43.06647491455078,0.053059257566928864,9.117718696594238,8.06498908996582,0.1335747092962265,0.11327360570430756,0.0941884070634842,0.07777382433414459,0.15411463379859924,0.08535145223140718,0.04492295905947685,0.08548173308372498,0.00049938092706725,296.5921630859375,292.62408447265625,2017-07-05,342,438,638,594,1479,875,490,2966,2926
18636,18219,17096,17468,18293,14342,11646,17172,5059,17410,17051,176.84646606445312,175.54745483398438,148.03302001953125,128.6552734375,83.94549560546875,14.671740531921387,3.517906904220581,142.1581573486328,0.1454617828130722,5.918422222137451,5.798444271087647,0.5644742846488953,0.5472121834754944,0.5007246136665344,0.51612389087677,0.5502755045890808,0.38672035932540894,0.27511703968048096,0.5038707256317139,0.0024423489812761545,270.587890625,271.13674926757807,2019-12-18,5691,5572,5420,5413,5431,3971,2910,2706,2711
18636,18219,17096,17468,18293,14342,11646,17172,5059,17410,17051,176.84646606445312,175.54745483398438,148.03302001953125,128.6552734375,83.94549560546875,14.671740531921387,3.517906904220581,142.1581573486328,0.1454617828130722,5.918422222137451,5.798444271087647,0.5644742846488953,0.5472121834754944,0.5007246136665344,0.51612389087677,0.5502755045890808,0.38672035932540894,0.27511703968048096,0.5038707256317139,0.0024423489812761545,270.587890625,271.13674926757807,2019-12-18,5668,5549,5378,5388,5422,3962,2926,2706,2711
18635,18221,17088,17451,18276,14328,11642,17168,5057,17415,17053,176.83349609375,175.57400512695312,147.9351043701172,128.4798583984375,83.838134765625,14.64975357055664,3.5157897472381587,142.1114501953125,0.14052578806877136,5.920093059539795,5.799112796783447,0.5432289838790894,0.5267348885536194,0.4815952777862549,0.4960574805736542,0.5289261341094971,0.37163475155830383,0.26462242007255554,0.4847825467586517,0.0022709162440150976,270.60342407226557,271.14370727539057,2019-12-18,5691,5572,5420,5413,5431,3971,2910,2706,2711
18635,18221,17088,17451,18276,14328,11642,17168,5057,17415,17053,176.83349609375,175.57400512695312,147.9351043701172,128.4798583984375,83.838134765625,14.64975357055664,3.5157897472381587,142.1114501953125,0.14052578806877136,5.920093059539795,5.799112796783447,0.5432289838790894,0.5267348885536194,0.4815952777862549,0.4960574805736542,0.5289261341094971,0.37163475155830383,0.26462242007255554,0.4847825467586517,0.0022709162440150976,270.60342407226557,271.14370727539057,2019-12-18,5668,5549,5378,5388,5422,3962,2926,2706,2711
9438,8582,7967,7261,11905,7599,6202,7770,5043,25891,23525,55.50974655151367,45.88432693481445,35.019882202148445,22.503557205200195,42.05642700195313,3.9367351531982417,0.6136372089385986,31.201608657836914,0.102487251162529,8.752772331237793,7.962055206298827,0.11708877980709075,0.0945047289133072,0.078279048204422,0.05965248122811316,0.18217621743679047,0.06857001781463623,0.03171264007687569,0.07308154553174973,0.0011344737140461802,293.92730712890625,291.72613525390625,2013-09-28,206,268,486,422,1769,701,338,2939,2917
9438,8582,7967,7261,11905,7599,6202,7770,5043,25891,23525,55.50974655151367,45.88432693481445,35.019882202148445,22.503557205200195,42.05642700195313,3.9367351531982417,0.6136372089385986,31.201608657836914,0.102487251162529,8.752772331237793,7.962055206298827,0.11708877980709075,0.0945047289133072,0.078279048204422,0.05965248122811316,0.18217621743679047,0.06857001781463623,0.03171264007687569,0.07308154553174973,0.0011344737140461802,293.92730712890625,291.72613525390625,2013-09-28,226,279,488,416,1562,621,299,2938,2916
9454,8600,7981,7264,11154,7320,6084,7795,5038,25833,23494,55.709861755371094,46.1148796081543,35.185115814208984,22.533403396606445,37.4822998046875,3.514123916625977,0.5533946752548218,31.48320960998535,0.09058524668216704,8.733388900756836,7.951694965362549,0.11558078974485395,0.09341958910226822,0.07735660672187805,0.05875054001808167,0.1596955955028534,0.060203731060028076,0.02812967263162136,0.07252992689609528,0.0009860905120149255,293.7840270996094,291.6354064941406,2013-09-28,206,268,486,422,1769,701,338,2939,2917
9454,8600,7981,7264,11154,7320,6084,7795,5038,25833,23494,55.709861755371094,46.1148796081543,35.185115814208984,22.533403396606445,37.4822998046875,3.514123916625977,0.5533946752548218,31.48320960998535,0.09058524668216704,8.733388900756836,7.951694965362549,0.11558078974485395,0.09341958910226822,0.07735660672187805,0.05875054001808167,0.1596955955028534,0.060203731060028076,0.02812967263162136,0.07252992689609528,0.0009860905120149255,293.7840270996094,291.6354064941406,2013-09-28,226,279,488,416,1562,621,299,2938,2916
9684,8622,7677,6852,9334,6480,5602,7317,5028,26337,23605,58.00235366821289,45.92562866210938,31.281965255737305,18.247907638549805,26.13274955749512,2.219110012054444,0.3042525947093964,25.836055755615234,0.06577141582965851,8.901825904846191,7.988791465759277,0.11352627724409105,0.08778654038906097,0.0648825392127037,0.04488698765635489,0.10504331439733504,0.035870809108018875,0.014590690843760969,0.056157208979129784,0.0006786321755498648,295.0232238769531,291.9599609375,2018-09-10,109,142,300,233,987,363,156,2950,2920
9684,8622,7677,6852,9334,6480,5602,7317,5028,26337,23605,58.00235366821289,45.92562866210938,31.281965255737305,18.247907638549805,26.13274955749512,2.219110012054444,0.3042525947093964,25.836055755615234,0.06577141582965851,8.901825904846191,7.988791465759277,0.11352627724409105,0.08778654038906097,0.0648825392127037,0.04488698765635489,0.10504331439733504,0.035870809108018875,0.014590690843760969,0.056157208979129784,0.0006786321755498648,295.0232238769531,291.9599609375,2018-09-10,99,139,309,241,1179,410,168,2950,2920
9692,8627,7710,6883,10094,6659,5664,7398,5025,26347,23607,58.10142517089844,45.989036560058594,31.667577743530273,18.553356170654297,30.715320587158203,2.487520456314087,0.33558863401412964,26.739299774169922,0.058712407946586616,8.905167579650879,7.98945951461792,0.11507914215326308,0.08895823359489441,0.0664672777056694,0.04618371650576592,0.12493886053562164,0.04068974405527115,0.01628570444881916,0.05881495401263238,0.0006131618865765631,295.04766845703125,291.9657897949219,2018-09-10,109,142,300,233,987,363,156,2950,2920
9692,8627,7710,6883,10094,6659,5664,7398,5025,26347,23607,58.10142517089844,45.989036560058594,31.667577743530273,18.553356170654297,30.715320587158203,2.487520456314087,0.33558863401412964,26.739299774169922,0.058712407946586616,8.905167579650879,7.98945951461792,0.11507914215326308,0.08895823359489441,0.0664672777056694,0.04618371650576592,0.12493886053562164,0.04068974405527115,0.01628570444881916,0.05881495401263238,0.0006131618865765631,295.04766845703125,291.9657897949219,2018-09-10,99,139,309,241,1179,410,168,2950,2920
10653,9698,8845,8068,12365,8967,7089,8369,5037,27187,24319,69.09712219238281,58.79819107055664,44.34946823120117,29.83901405334473,43.835147857666016,5.872192859649657,1.042181134223938,37.08230972290039,0.0861254408955574,9.185895919799805,8.227410316467285,0.12227089703083037,0.1016148328781128,0.08316497504711151,0.06635893881320952,0.15930040180683136,0.08580375462770462,0.04518377780914306,0.07286938279867172,0.0008002828108146787,297.083251953125,294.0285339355469,2015-05-29,236,325,526,478,1536,878,484,2971,2940
10653,9698,8845,8068,12365,8967,7089,8369,5037,27187,24319,69.09712219238281,58.79819107055664,44.34946823120117,29.83901405334473,43.835147857666016,5.872192859649657,1.042181134223938,37.08230972290039,0.0861254408955574,9.185895919799805,8.227410316467285,0.12227089703083037,0.1016148328781128,0.08316497504711151,0.06635893881320952,0.15930040180683136,0.08580375462770462,0.04518377780914306,0.07286938279867172,0.0008002828108146787,297.083251953125,294.0285339355469,2015-05-29,344,399,564,532,1474,764,455,2970,2940
10727,9746,8883,8191,12054,8457,6959,8341,5035,27145,24304,70.00164031982422,59.39895629882813,44.78776168823242,31.035310745239254,41.984134674072266,5.11729097366333,0.977325439453125,36.77412414550781,0.08147323876619339,9.171859741210938,8.222396850585938,0.12346941232681274,0.1023198589682579,0.08371428400278091,0.0687953308224678,0.15207843482494354,0.07453007251024246,0.042234424501657486,0.07202921062707901,0.0007545669213868678,296.9822998046875,293.98541259765625,2015-05-29,236,325,526,478,1536,878,484,2971,2940
10727,9746,8883,8191,12054,8457,6959,8341,5035,27145,24304,70.00164031982422,59.39895629882813,44.78776168823242,31.035310745239254,41.984134674072266,5.11729097366333,0.977325439453125,36.77412414550781,0.08147323876619339,9.171859741210938,8.222396850585938,0.12346941232681274,0.1023198589682579,0.08371428400278091,0.0687953308224678,0.15207843482494354,0.07453007251024246,0.042234424501657486,0.07202921062707901,0.0007545669213868678,296.9822998046875,293.98541259765625,2015-05-29,344,399,564,532,1474,764,455,2970,2940
9313,8367,7393,6970,6963,6193,5793,7099,5049,24541,22673,54.82315063476562,43.82440948486328,28.700538635253906,19.92357063293457,12.14985179901123,1.836045503616333,0.4114264249801636,24.02268218994141,0.11877118796110152,8.301602363586426,7.677316665649414,0.11730539798736572,0.0915759950876236,0.0650850459933281,0.053580250591039665,0.05338986217975617,0.03244732692837715,0.021568085998296738,0.057088803499937064,0.0013327014166861773,290.5434875488281,289.2090759277344,2016-03-12,3,60,217,256,394,313,228,2905,2892
9313,8367,7393,6970,6963,6193,5793,7099,5049,24541,22673,54.82315063476562,43.82440948486328,28.700538635253906,19.92357063293457,12.14985179901123,1.836045503616333,0.4114264249801636,24.02268218994141,0.11877118796110152,8.301602363586426,7.677316665649414,0.11730539798736572,0.0915759950876236,0.0650850459933281,0.053580250591039665,0.05338986217975617,0.03244732692837715,0.021568085998296738,0.057088803499937064,0.0013327014166861773,290.5434875488281,289.2090759277344,2016-03-12,29,87,242,280,436,367,247,2906,2893
9321,8376,7405,6979,7045,6352,5850,7135,5050,24570,22688,54.9248275756836,43.94153594970703,28.84445571899414,20.014589309692386,12.65738296508789,2.0807781219482417,0.4409986138343811,24.43473815917969,0.12117969989776613,8.311294555664062,7.6823296546936035,0.11948583275079727,0.09335435926914216,0.06650391966104507,0.054724011570215225,0.0565490685403347,0.037385981529951096,0.02350449934601784,0.05903777852654458,0.0013826123904436829,290.6172790527344,289.2538146972656,2016-03-12,3,60,217,256,394,313,228,2905,2892
9321,8376,7405,6979,7045,6352,5850,7135,5050,24570,22688,54.9248275756836,43.94153594970703,28.84445571899414,20.014589309692386,12.65738296508789,2.0807781219482417,0.4409986138343811,24.43473815917969,0.12117969989776613,8.311294555664062,7.6823296546936035,0.11948583275079727,0.09335435926914216,0.06650391966104507,0.054724011570215225,0.0565490685403347,0.037385981529951096,0.02350449934601784,0.05903777852654458,0.0013826123904436829,290.6172790527344,289.2538146972656,2016-03-12,29,87,242,280,436,367,247,2906,2893
11164,10169,9079,8347,10166,8800,7045,8872,5116,27419,24581,75.36725616455078,64.72308349609375,47.06541061401367,32.56378173828125,30.75750160217285,5.626039505004883,1.0205878019332886,42.63587951660156,0.27009013295173645,9.26343059539795,8.314970970153809,0.13902243971824646,0.1165812760591507,0.09199748933315276,0.07548800855875015,0.11651361733675004,0.08570494502782823,0.04612278938293457,0.08732882887125015,0.0026162518188357358,297.63922119140625,294.7795104980469,2019-08-12,355,427,579,533,1073,876,501,2976,2948
11164,10169,9079,8347,10166,8800,7045,8872,5116,27419,24581,75.36725616455078,64.72308349609375,47.06541061401367,32.56378173828125,30.75750160217285,5.626039505004883,1.0205878019332886,42.63587951660156,0.27009013295173645,9.26343059539795,8.314970970153809,0.13902243971824646,0.1165812760591507,0.09199748933315276,0.07548800855875015,0.11651361733675004,0.08570494502782823,0.04612278938293457,0.08732882887125015,0.0026162518188357358,297.63922119140625,294.7795104980469,2019-08-12,253,360,549,514,1105,939,520,2977,2948
11162,10165,9053,8339,10298,9063,7182,8844,5116,27446,24592,75.3427963256836,64.67301177978516,46.76543426513672,32.485958099365234,31.54340171813965,6.015437602996826,1.0889590978622437,42.32757186889648,0.27009013295173645,9.272453308105467,8.318646430969237,0.13984249532222748,0.11721623688936235,0.09198013693094254,0.07577638328075409,0.12023458629846573,0.09220708161592484,0.04951903596520424,0.08723702281713486,0.0026325383223593235,297.7037353515625,294.8109436035156,2019-08-12,355,427,579,533,1073,876,501,2976,2948
11162,10165,9053,8339,10298,9063,7182,8844,5116,27446,24592,75.3427963256836,64.67301177978516,46.76543426513672,32.485958099365234,31.54340171813965,6.015437602996826,1.0889590978622437,42.32757186889648,0.27009013295173645,9.272453308105467,8.318646430969237,0.13984249532222748,0.11721623688936235,0.09198013693094254,0.07577638328075409,0.12023458629846573,0.09220708161592484,0.04951903596520424,0.08723702281713486,0.0026325383223593235,297.7037353515625,294.8109436035156,2019-08-12,253,360,549,514,1105,939,520,2977,2948
8451,7805,7028,6694,7989,7610,6577,6835,5065,19458,18409,44.80996322631836,37.29084014892578,24.84939765930176,17.499805450439453,18.897214889526367,4.103872776031493,0.8357254862785339,21.454547882080078,0.1603718400001526,6.602863788604736,6.252287864685059,0.14415834844112396,0.11717303842306134,0.08471547812223433,0.07076331973075868,0.12485925108194353,0.10902731865644456,0.06587588787078857,0.07665330171585083,0.0027152313850820065,276.74127197265625,275.76974487304693,2017-12-28,298,357,472,486,1159,1115,690,2767,2758
8451,7805,7028,6694,7989,7610,6577,6835,5065,19458,18409,44.80996322631836,37.29084014892578,24.84939765930176,17.499805450439453,18.897214889526367,4.103872776031493,0.8357254862785339,21.454547882080078,0.1603718400001526,6.602863788604736,6.252287864685059,0.14415834844112396,0.11717303842306134,0.08471547812223433,0.07076331973075868,0.12485925108194353,0.10902731865644456,0.06587588787078857,0.07665330171585083,0.0027152313850820065,276.74127197265625,275.76974487304693,2017-12-28,246,310,427,450,1133,978,609,2768,2758
8476,7830,7041,6722,7982,7315,6394,6763,5063,19487,18414,45.134559631347656,37.62321472167969,25.0086727142334,17.789072036743164,18.85296058654785,3.640044450759888,0.7387464642524719,20.61272430419922,0.15543024241924286,6.612555503845215,6.2539591789245605,0.1397656351327896,0.11379077285528184,0.08206606656312943,0.06923946738243103,0.11990250647068025,0.09308326244354248,0.05605099722743034,0.07088802754878998,0.002533143619075417,276.8256225585937,275.78643798828125,2017-12-28,298,357,472,486,1159,1115,690,2767,2758
8476,7830,7041,6722,7982,7315,6394,6763,5063,19487,18414,45.134559631347656,37.62321472167969,25.0086727142334,17.789072036743164,18.85296058654785,3.640044450759888,0.7387464642524719,20.61272430419922,0.15543024241924286,6.612555503845215,6.2539591789245605,0.1397656351327896,0.11379077285528184,0.08206606656312943,0.06923946738243103,0.11990250647068025,0.09308326244354248,0.05605099722743034,0.07088802754878998,0.002533143619075417,276.8256225585937,275.78643798828125,2017-12-28,246,310,427,450,1133,978,609,2768,2758
13247,12295,11114,10462,13533,9322,7903,10865,6239,22217,19878,100.2494888305664,90.80763244628906,70.13456726074219,52.832603454589844,50.50939559936523,6.362536430358888,1.4403916597366333,64.20417022705078,2.8663218021392822,7.524921894073486,6.743227958679199,0.17808811366558075,0.15753033757209778,0.1320274919271469,0.1179480105638504,0.18426407873630524,0.093330517411232,0.06268821656703949,0.12665051221847534,0.02675532177090645,284.4602966308594,280.57421875,2018-06-22,1038,1059,1120,1074,1796,954,673,2845,2806
