,B1_toa,B2_toa,B3_toa,B4_toa,B5_toa,B6_toa,B7_toa,B8_toa,B9_toa,B10_toa,B11_toa,DateTimeStamp
108,0.12060103565454483,0.09504522383213043,0.066613107919693,0.04955893009901047,0.06994757801294327,0.045842643827199936,0.022144973278045654,0.058671459555625916,0.0010181547841057181,296.1741027832031,293.4754943847656,2017/09/23
109,0.23908701539039612,0.212955504655838,0.17992065846920013,0.16839098930358887,0.20583531260490417,0.10579103231430054,0.08584000915288925,0.17533047497272491,0.04246820881962776,268.5527038574219,268.5898132324219,2016/11/23
110,0.13356368243694305,0.11307540535926819,0.09403818845748901,0.07803307473659515,0.15121479332447052,0.08039376884698868,0.043055713176727295,0.08511517196893692,0.0004764673940371722,296.5390930175781,292.59210205078125,2017/07/05
111,0.5644742846488953,0.5472121834754944,0.5007246136665344,0.51612389087677,0.5502755045890808,0.38672035932540894,0.27511703968048096,0.5038707256317139,0.0024423489812761545,270.587890625,271.1367492675781,2019/12/18
112,0.14159859716892242,0.12240536510944366,0.10301804542541504,0.08966904878616333,0.1841040551662445,0.11002681404352188,0.0686643198132515,0.09624650329351425,0.0008841782691888511,298.8782043457031,296.633056640625,2017/06/03
113,0.11708877980709076,0.09450472891330719,0.078279048204422,0.059652481228113174,0.18217621743679047,0.06857001781463623,0.03171264007687569,0.07308154553174973,0.0011344737140461802,293.92730712890625,291.72613525390625,2013/09/28
114,0.11312521249055862,0.0878295972943306,0.062447648495435715,0.045555125921964645,0.11827642470598221,0.04964156076312065,0.021525729447603226,0.05603021755814552,0.0005467709270305932,291.1754150390625,290.0328674316406,2020/10/17
115,0.1335747092962265,0.11327360570430756,0.09418840706348419,0.07777382433414459,0.15411463379859924,0.08535145223140717,0.04492295905947685,0.08548173308372498,0.00049938092706725,296.5921630859375,292.62408447265625,2017/07/05
116,0.12218845635652542,0.10262621194124222,0.0858709067106247,0.0727214515209198,0.13466855883598328,0.09444288909435272,0.050373855978250504,0.08137980103492737,0.0016841624164953828,298.7574768066406,295.6711730957031,2019/06/25
117,0.14229589700698853,0.11857616901397705,0.09429436177015305,0.07417193055152893,0.13368485867977142,0.06194109469652176,0.031656280159950256,0.0870547816157341,0.0006969733512960374,296.7127380371094,293.8905029296875,2017/08/06
118,0.11352627724409103,0.08778654038906097,0.0648825392127037,0.044886987656354904,0.10504331439733505,0.035870809108018875,0.014590690843760967,0.05615720897912979,0.0006786321755498648,295.0232238769531,291.9599609375,2018/09/10
119,0.12227089703083038,0.10161483287811279,0.08316497504711151,0.06635893881320953,0.15930040180683136,0.08580375462770462,0.045183777809143066,0.07286938279867172,0.0008002828108146787,297.083251953125,294.0285339355469,2015/05/29
120,0.11730539798736572,0.0915759950876236,0.0650850459933281,0.05358025059103966,0.053389862179756165,0.03244732692837715,0.021568085998296738,0.05708880349993706,0.0013327014166861773,290.5434875488281,289.2090759277344,2016/03/12
121,0.1578657329082489,0.13202820718288422,0.1053747683763504,0.09213870018720627,0.10546542704105377,0.11643503606319427,0.09343813359737396,0.09386120736598969,0.001752714510075748,285.8227233886719,284.0586853027344,2017/02/27
122,0.13902243971824646,0.1165812760591507,0.09199748933315277,0.07548800855875015,0.11651361733675003,0.08570494502782822,0.04612278938293457,0.08732882887125015,0.0026162518188357353,297.63922119140625,294.7795104980469,2019/08/12
123,0.12610745429992676,0.10168608278036118,0.07869350910186768,0.05970155447721481,0.13382293283939362,0.0618557333946228,0.0318291038274765,0.07278050482273102,0.0007253827061504126,296.9606628417969,294.2238464355469,2013/07/26
124,0.14415834844112396,0.11717303842306137,0.08471547812223434,0.07076331973075867,0.12485925108194351,0.10902731865644455,0.06587588787078857,0.07665330171585083,0.0027152313850820065,276.74127197265625,275.7697448730469,2017/12/28
125,0.14427950978279114,0.1231890320777893,0.10605435818433762,0.09347746521234512,0.16532698273658752,0.10973068326711655,0.0661952868103981,0.10001315176486969,0.0007309602806344628,297.79449462890625,294.3099365234375,2015/06/14
126,0.17808811366558075,0.15753033757209778,0.1320274919271469,0.1179480105638504,0.18426407873630524,0.093330517411232,0.06268821656703949,0.12665051221847534,0.02675532177090645,284.4602966308594,280.57421875,2018/06/22
127,0.23540672659873962,0.20926371216773987,0.16522707045078278,0.1551843285560608,0.16622337698936462,0.08815298229455948,0.07743275165557861,0.16271637380123138,0.03291787952184677,270.6593017578125,269.7050476074219,2015/01/05
128,0.13512662053108215,0.11345449835062027,0.09324107319116592,0.07964968681335449,0.1158856675028801,0.10113658010959625,0.061219118535518646,0.08768411725759506,0.009168971329927444,290.93475341796875,288.3438415527344,2017/04/16
129,0.12285817414522171,0.10020195692777634,0.08190544694662094,0.06734924763441086,0.11397198587656021,0.07721220701932907,0.04807597026228905,0.07487749308347702,0.0006908789509907365,288.9979248046875,287.4272155761719,2013/04/07
